date,time,temp,humidity,pressure,sunshine_hours,cloud_coverage,low_mid_cloud_coverage,sea_temp,so2,co,o3,no2,pm10,pm25,plant_idx
2023-05-01,19,16,39,1016.3,0.6,0,0,14.9,0.0021,0.14,0.0545,0.0055,18,8,1
2023-05-01,20,12.8,53,1017,0,0,0,14.8,0.0022,0.14,0.0499,0.0063,24,12,1
2023-05-01,21,10.7,65,1017.8,,0,0,14.5,0.002,0.14,0.0454,0.0059,27,10,1
2023-05-01,22,9.6,69,1018.7,,5,0,13.8,0.0019,0.14,0.0465,0.0039,20,11,1
2023-05-01,23,8.9,68,1018.6,,0,0,13.8,0.0017,0.15,0.0423,0.0041,23,9,1
2023-05-02,1,7.7,76,1019.2,,0,0,13.9,0.0018,0.16,0.0455,0.0047,21,12,1
2023-05-02,2,7.3,80,1018.9,,0,0,13.9,0.0017,0.17,0.0383,0.0045,18,12,1
2023-05-02,3,6.9,80,1018.8,,5,0,14.3,0.0018,0.17,0.0371,0.004,16,14,1
2023-05-02,4,6.7,83,1019.4,,6,0,14.3,0.0016,0.16,0.0355,0.0033,18,17,1
2023-05-02,5,6.4,84,1019.3,,6,0,14.2,0.0016,0.17,0.0356,0.0038,16,9,1
2023-05-02,6,7.1,79,1019.5,0,8,0,14.2,0.0017,0.19,0.0365,0.0037,27,13,1
2023-05-02,7,8.9,78,1020.9,0,7,0,14.2,0.0017,0.19,0.0389,0.0048,34,13,1
2023-05-02,8,14.2,63,1021.2,1,4,0,14.1,0.0018,0.2,0.0356,0.0143,30,13,1
2023-05-02,9,18.2,57,1021.5,1,6,0,14,0.002,0.19,0.0497,0.0055,31,14,1
2023-05-02,10,19,55,1021.5,1,6,0,13.9,0.0022,0.2,0.0599,0.0049,32,11,1
2023-05-02,11,20.5,44,1021.9,1,6,0,13.9,0.0026,0.19,0.0679,0.0043,40,11,1
2023-05-02,12,22.6,32,1021.6,1,0,0,14.2,0.0025,0.17,0.0713,0.0041,43,14,1
2023-05-02,13,22.5,27,1020.9,1,1,0,14.2,0.0023,0.16,0.0712,0.0035,43,15,1
2023-05-02,14,22.7,30,1020.6,1,7,0,14.3,0.0022,0.15,0.0702,0.0032,41,13,1
2023-05-02,15,22.1,31,1019.9,1,2,0,14.6,0.0022,0.15,0.0703,0.0032,30,9,1
2023-05-02,16,21.1,35,1019.8,1,6,0,15.5,0.0021,0.15,0.0714,0.0031,30,7,1
2023-05-02,17,20.2,42,1019.6,1,7,0,14.9,0.0021,0.16,0.0715,0.0035,31,9,1
2023-05-02,18,19.4,42,1019.8,0.8,8,0,15.4,0.0023,0.16,0.07,0.0048,34,12,1
2023-05-02,19,18,46,1019.5,0,7,0,15.2,0.0024,0.17,0.0694,0.0045,32,9,1
2023-05-02,20,16.9,51,1018.8,0,5,0,15.2,0.0023,0.17,0.0686,0.0037,27,11,1
2023-05-02,21,16.7,57,1019.5,,7,0,14.2,0.0022,0.17,0.0678,0.0034,27,13,1
2023-05-02,22,14.8,69,1020.4,,9,1,14,0.0022,0.17,0.0602,0.0076,24,13,1
2023-05-02,23,15.8,66,1020.4,,7,7,14,0.0022,0.17,0.0601,0.0062,25,17,1
2023-05-03,1,14.2,79,1019.3,,7,7,13.9,0.0021,0.17,0.0613,0.0035,26,13,1
2023-05-03,2,16.4,67,1019.1,,10,9,14,0.0021,0.17,0.0621,0.0031,25,10,1
2023-05-03,3,16.2,72,1018.8,,8,8,14,0.0021,0.17,0.0627,0.0033,24,16,1
2023-05-03,4,16.5,74,1018.7,,9,9,14.1,0.0021,0.17,0.063,0.0029,25,12,1
2023-05-03,5,16.7,72,1019.1,,7,7,14.3,0.0021,0.17,0.0612,0.0026,34,10,1
2023-05-03,6,16.9,70,1019.1,0,7,7,14.3,0.002,0.18,0.0554,0.0026,26,16,1
2023-05-03,7,16.4,75,1019.5,0,8,8,14.3,0.002,0.19,0.0533,0.0039,22,11,1
2023-05-03,8,18.3,68,1019.4,0.2,7,0,14.3,0.0021,0.18,0.0534,0.0072,32,17,1
2023-05-03,9,19.2,67,1019.3,0.1,8,7,14.2,0.0027,0.18,0.0592,0.0025,31,17,1
2023-05-03,10,18.8,74,1019.7,0,10,4,14,0.003,0.18,0.0591,0.0028,27,14,1
2023-05-03,11,18.5,77,1020,0,10,6,13.9,0.003,0.18,0.0591,0.003,26,15,1
2023-05-03,12,19.1,77,1019.3,0,10,4,14,0.0029,0.17,0.0579,0.0033,29,10,1
2023-05-03,13,19.4,76,1018.6,0,10,1,14,0.0027,0.17,0.0598,0.0025,35,14,1
2023-05-03,14,18,84,1018.6,0,10,5,14.1,0.0028,0.17,0.0613,0.0022,38,17,1
2023-05-03,15,17.1,91,1018.2,0,10,10,14.1,0.0027,0.16,0.06,0.0023,41,16,1
2023-05-03,16,16.7,91,1017.9,0,10,8,14.2,0.0025,0.16,0.0572,0.0022,38,14,1
2023-05-03,17,16.8,89,1017.3,0,10,9,14.4,0.0023,0.16,0.0575,0.0023,26,17,1
2023-05-03,18,16.4,91,1017.2,0,10,7,14.5,0.0022,0.15,0.0571,0.0021,22,12,1
2023-05-03,19,15.6,81,1017.2,0,10,0,14.6,0.0021,0.15,0.0544,0.0021,21,10,1
2023-05-03,20,15.3,90,1017.6,0,10,7,14.5,0.0022,0.15,0.0565,0.0017,23,19,1
2023-05-03,21,15.3,90,1017.7,,10,7,14.2,0.0021,0.14,0.0559,0.0013,17,16,1
2023-05-03,22,15.1,91,1017.8,,10,10,14.1,0.0021,0.14,0.0541,0.0022,22,12,1
2023-05-03,23,15.5,91,1017,,10,7,14,0.0021,0.14,0.057,0.0012,19,12,1
2023-05-04,1,16.7,89,1015.5,,10,5,14,0.002,0.14,0.0559,0.0009,16,10,1
2023-05-04,2,16.7,88,1014.7,,10,2,14,0.0021,0.14,0.0545,0.0008,21,13,1
2023-05-04,3,16.5,87,1013.9,,10,3,14.1,0.0022,0.14,0.0529,0.0019,14,10,1
2023-05-04,4,16.8,88,1013.5,,10,3,14,0.0021,0.14,0.0539,0.0012,24,8,1
2023-05-04,5,16.4,90,1013.3,,10,10,14.2,0.0021,0.14,0.0548,0.0009,24,13,1
2023-05-04,6,16.9,92,1012.8,0,10,10,14.4,0.0021,0.14,0.0548,0.0009,23,10,1
2023-05-04,7,16.9,91,1013,0,10,10,14.4,0.0021,0.14,0.0541,0.001,21,13,1
2023-05-04,8,17.3,92,1013.1,0,10,9,14.4,0.0022,0.14,0.0528,0.0011,18,14,1
2023-05-04,9,17,92,1012.4,0,10,10,14.4,0.0022,0.15,0.0521,0.0014,16,9,1
2023-05-04,10,16.8,92,1012.4,0,10,9,14.1,0.0022,0.15,0.0526,0.0015,16,6,1
2023-05-04,11,16.9,94,1011.8,0,10,10,14.1,0.0022,0.15,0.0521,0.0021,17,7,1
2023-05-04,12,17.1,92,1011.2,0,10,5,14,0.0022,0.15,0.0533,0.0015,13,8,1
2023-05-04,13,17.1,93,1009.8,0,10,3,14,0.0022,0.15,0.054,0.0017,11,5,1
2023-05-04,14,17.2,92,1009.7,0,10,6,14.1,0.0022,0.15,0.0547,0.0013,9,4,1
2023-05-04,15,17.2,93,1009,0,10,9,14.1,0.0022,0.15,0.055,0.0011,7,3,1
2023-05-04,16,17.6,94,1008.4,0,10,10,14.1,0.0022,0.15,0.0552,0.001,5,1,1
2023-05-04,17,17.9,94,1008,0,10,9,14.2,0.0022,0.15,0.054,0.0008,6,2,1
2023-05-04,18,18.1,93,1007.6,0,10,7,14.4,0.0023,0.15,0.0501,0.0011,8,1,1
2023-05-04,19,17.8,92,1007.2,0,10,6,14.5,0.0022,0.15,0.0529,0.0008,8,1,1
2023-05-04,20,17.4,92,1007.5,0,10,6,14.4,0.0023,0.15,0.0535,0.0007,11,1,1
2023-05-04,21,17.5,93,1007.7,,10,10,14.3,0.0023,0.15,0.0549,0.0008,8,2,1
2023-05-04,22,17.4,92,1007.4,,8,7,14.1,0.0022,0.15,0.0552,0.001,7,4,1
2023-05-04,23,17.9,92,1006.2,,10,4,14.1,0.0022,0.15,0.0546,0.0008,5,3,1
2023-05-05,1,18.4,96,1005.1,,8,8,14,0.0022,0.15,0.0509,0.0008,7,1,1
2023-05-05,2,18.9,98,1003.9,,10,10,14.1,0.0023,0.15,0.0488,0.0008,6,1,1
2023-05-05,3,18.9,100,1003.2,,9,9,14.1,0.0022,0.15,0.0447,0.0011,1,1,1
2023-05-05,4,19.5,100,1002.4,,7,7,14.2,0.0023,0.15,0.0372,0.001,3,3,1
2023-05-05,5,19.3,100,1002.4,,7,7,14.1,0.0023,0.14,0.032,0.0012,9,2,1
2023-05-05,6,19.6,98,1002.1,0,10,10,14.3,0.0023,0.14,0.0334,0.0011,17,4,1
2023-05-05,7,19.9,97,1002.4,0,6,6,14.4,0.0024,0.14,0.0337,0.001,18,6,1
2023-05-05,8,19.9,97,1002.3,0,10,10,14.4,0.0023,0.14,0.0338,0.0014,9,6,1
2023-05-05,9,20.4,93,1002.3,0,10,10,14.3,0.0024,0.14,0.0317,0.0012,8,7,1
2023-05-05,10,19.8,96,1002.8,0,10,10,14.3,0.0025,0.14,0.0326,0.0017,7,4,1
2023-05-05,11,19.9,97,1002.4,0,10,10,14.1,0.0023,0.14,0.0302,0.0018,14,4,1
2023-05-05,12,19.7,96,1002.1,0,10,10,14.2,0.0023,0.13,0.0301,0.0015,8,6,1
2023-05-05,13,19.9,97,1000.9,0,7,7,14.1,0.0024,0.13,0.0305,0.0014,7,4,1
2023-05-05,14,20,98,999.9,0,10,10,14.2,0.0024,0.13,0.029,0.0011,7,3,1
2023-05-05,15,20.8,95,998.6,0,10,10,14.2,0.0025,0.13,0.0279,0.0011,16,8,1
2023-05-05,16,20.4,98,998.9,0,10,9,14.4,0.0024,0.13,0.0266,0.0014,12,6,1
2023-05-05,17,20.2,97,998.8,0,10,10,14.2,0.0025,0.12,0.0253,0.0014,9,6,1
2023-05-05,18,20.3,97,998.1,0,10,10,14.5,0.0024,0.12,0.0245,0.0016,11,7,1
2023-05-05,19,20.5,99,998,0,10,10,14.8,0.0024,0.13,0.0248,0.001,12,6,1
2023-05-05,20,19.4,98,998.2,0,9,9,14.8,0.0024,0.12,0.026,0.0013,9,3,1
2023-05-05,21,18.5,100,998.8,,9,9,14.8,0.0024,0.12,0.0278,0.0014,7,3,1
2023-05-05,22,18.4,100,998.8,,8,8,14.3,0.0024,0.13,0.0291,0.002,8,8,1
2023-05-05,23,18.4,99,998.5,,9,9,14.3,0.0024,0.13,0.0305,0.002,19,7,1
2023-05-06,1,17.1,100,998.6,,9,9,14.2,0.0024,0.15,0.0282,0.0038,9,,1
2023-05-06,2,16.8,100,998.2,,7,7,14.3,0.0024,0.15,0.022,0.0057,11,,1
2023-05-06,3,16.2,100,998.2,,8,8,14.3,0.0024,0.14,0.0147,0.0085,9,9,1
2023-05-06,4,14.9,100,998.2,,9,9,14.3,0.0023,0.13,0.0117,0.0092,7,,1
2023-05-06,5,13.5,99,998.6,,10,10,14.2,0.0023,0.14,0.0125,0.0084,6,5,1
2023-05-06,6,13.8,100,999.4,0,7,7,14.2,0.0022,0.15,0.0121,0.0101,5,,1
2023-05-06,7,13.8,99,1000,0,9,9,14.7,0.0022,0.15,0.0185,0.0066,6,,1
2023-05-06,8,13.9,99,1000.6,0,10,10,14.8,0.0022,0.17,0.0323,0.0029,9,6,1
2023-05-06,9,14.3,98,1001,0,10,10,14.8,0.0021,0.17,0.0324,0.0033,8,5,1
2023-05-06,10,14.9,94,1001.4,0,10,10,14.7,0.0022,0.18,0.0301,0.0035,15,7,1
2023-05-06,11,14.7,93,1001.7,0,10,10,14.3,0.0022,0.18,0.0303,0.0034,14,9,1
2023-05-06,12,15.1,93,1001.8,0,10,10,14.1,0.0023,0.18,0.0288,0.004,16,8,1
2023-05-06,13,14.9,93,1001.9,0,10,10,14.2,0.0022,0.18,0.0274,0.0054,14,7,1
2023-05-06,14,15.8,90,1001.5,0,8,8,14.3,0.0023,0.19,0.0288,0.0054,16,9,1
2023-05-06,15,15.6,90,1001.6,0,9,9,14.3,0.0023,0.18,0.0351,0.0034,11,9,1
2023-05-06,16,15.4,92,1002.1,0,8,8,14.2,0.0023,0.19,0.0396,0.003,8,6,1
2023-05-06,17,14.8,95,1002.5,0,8,8,14.3,0.0023,0.21,0.0432,0.003,16,6,1
2023-05-06,18,14.3,99,1002.9,0,7,7,14.4,0.0023,0.22,0.0441,0.0033,15,7,1
2023-05-06,19,14.6,96,1003.4,0,4,4,14.9,0.0023,0.21,0.0419,0.0032,19,15,1
2023-05-06,20,14.7,96,1003.8,0,9,9,14.7,0.0023,0.2,0.0412,0.0027,20,17,1
2023-05-06,21,14.7,95,1004.1,,8,8,14.7,0.0022,0.18,0.0418,0.0029,15,10,1
2023-05-06,22,15.3,93,1004.7,,7,7,14.7,0.0022,0.18,0.0425,0.0039,10,,1
2023-05-06,23,15.4,91,1005,,7,7,14.2,0.0022,0.18,0.0403,0.0024,7,,1
2023-05-07,1,15.2,86,1005.4,,8,2,14.2,0.0022,0.2,0.0367,0.0022,5,,1
2023-05-07,2,15.1,85,1005.1,,10,4,14.3,0.0022,0.19,0.0373,0.0022,3,,1
2023-05-07,3,14.9,84,1004.7,,10,8,14.2,0.0022,0.18,0.0377,0.0022,6,,1
2023-05-07,4,14.7,85,1005.1,,9,1,14.2,0.0023,0.18,0.0386,0.0023,5,,1
2023-05-07,5,14.6,84,1005.3,,9,1,14.2,0.0022,0.18,0.0378,0.0021,6,,1
2023-05-07,6,14.3,87,1005.4,0,10,7,14.2,0.0022,0.3,0.0339,0.0028,14,,1
2023-05-07,7,13.7,92,1005.7,0,10,10,14.5,0.0022,0.36,0.0351,0.0033,21,,1
2023-05-07,8,13.4,92,1006.2,0,9,9,14.7,0.0022,0.31,0.0386,0.0038,21,,1
2023-05-07,9,13.4,91,1006.6,0,10,10,14.7,0.0022,0.23,0.0412,0.0044,26,,1
2023-05-07,10,14.2,84,1007,0,10,9,14.7,0.0022,0.2,0.041,0.0055,18,,1
2023-05-07,11,13.6,90,1007.4,0,10,10,14.6,0.0022,0.2,0.0399,0.0042,16,,1
2023-05-07,12,13.5,92,1007,0,10,6,14.2,0.0021,0.19,0.0423,0.0019,11,,1
2023-05-07,13,13.8,86,1006.9,0,10,9,14.2,0.0021,0.19,0.0433,0.0023,13,,1
2023-05-07,14,14.5,81,1006.7,0,10,2,14.2,0.0022,0.18,0.0398,0.0026,21,,1
2023-05-07,15,13.8,94,1007,0,9,9,14.2,0.0023,0.17,0.0366,0.002,13,,1
2023-05-07,16,13.9,98,1007.2,0,10,10,14.3,0.0023,0.17,0.0395,0.0023,10,,1
2023-05-07,17,14.1,99,1006.9,0,10,9,14.3,0.0023,0.17,0.0396,0.0028,9,,1
2023-05-07,18,13.9,94,1006.7,0,8,8,14.4,0.0024,0.18,0.0383,0.0026,9,,1
2023-05-07,19,13.3,92,1006.8,0,5,5,14.7,0.0023,0.18,0.0371,0.0026,,,1
2023-05-07,20,13.3,84,1008.1,0,8,8,14.8,0.0023,0.18,0.0352,0.0024,,,1
2023-05-07,21,12.5,85,1009.4,,8,3,14.8,0.0023,0.17,0.0348,0.002,,,1
2023-05-07,22,12.7,88,1010.8,,9,9,14.7,0.0022,0.16,0.0364,0.0016,,,1
2023-05-07,23,12.4,93,1011.4,,9,9,14.6,0.0022,0.16,0.0356,0.0018,,,1
2023-05-08,1,12.4,92,1012.3,,9,9,14.3,0.002,0.16,0.0362,0.0016,,,1
2023-05-08,2,11,94,1012.5,,1,1,14.2,0.0019,0.17,0.0352,0.0017,,,1
2023-05-08,3,9.4,96,1012.3,,0,0,14.2,0.0019,0.17,0.033,0.0018,,,1
2023-05-08,4,8.4,98,1013,,5,0,14.2,0.0017,0.18,0.0332,0.0018,,,1
2023-05-08,5,10.5,79,1012.7,,5,0,14.2,0.0016,0.19,0.0325,0.0017,,,1
2023-05-08,6,9.1,84,1012.6,0,3,0,14.2,0.0017,0.2,0.0284,0.002,,,1
2023-05-08,7,11.1,77,1013.3,0.8,4,0,14.2,0.0016,0.2,0.0319,0.0022,,,1
2023-05-08,8,12.8,68,1013.7,1,6,0,14.7,0.0017,0.21,0.034,0.0027,,,1
2023-05-08,9,13.9,60,1014,0.9,7,0,14.8,0.0019,0.2,0.037,0.0027,,,1
2023-05-08,10,15.7,57,1014.5,0.9,7,0,14.8,0.0021,0.2,0.0407,0.004,,,1
2023-05-08,11,16.8,47,1015.3,0.7,8,1,15,0.0023,0.19,0.0462,0.006,,,1
2023-05-08,12,17.6,44,1015,0.8,8,0,15.2,0.0024,0.17,0.0507,0.0051,,,1
2023-05-08,13,17.9,57,1014.8,0.4,9,0,14.4,0.0024,0.18,0.0528,0.004,,,1
2023-05-08,14,19.8,45,1014.8,1,6,0,14.2,0.0025,0.17,0.0548,0.0037,,,1
2023-05-08,15,18.8,51,1014.5,1,7,0,14.9,,,,,,,1
2023-05-08,16,17.4,58,1014.6,0.9,7,0,14.5,,,,,,,1
2023-05-08,17,17.7,45,1014.7,1,6,0,14.3,0.0022,0.21,0.058,0.0045,22,18,1
2023-05-08,18,15.2,68,1014.9,0.4,7,0,14.4,0.0021,0.21,0.0603,0.0044,23,13,1
2023-05-08,19,14.1,73,1015.1,0,8,1,15.1,0.0023,0.21,0.0597,0.0036,27,19,1
2023-05-08,20,12.2,80,1015.1,0,7,0,15,0.0021,0.21,0.0543,0.004,27,19,1
2023-05-08,21,11.2,84,1015.6,,6,6,14.8,0.0019,0.22,0.0508,0.0025,21,19,1
2023-05-08,22,10.9,81,1016,,7,3,14.8,0.0018,0.22,0.0447,0.0032,31,17,1
2023-05-08,23,9.7,86,1016,,6,2,14.7,0.0017,0.23,0.0449,0.002,27,18,1
2023-05-09,1,8,95,1016.1,,5,0,14.4,0.0014,0.22,0.0456,0.0021,26,16,1
2023-05-09,2,7.2,96,1015.9,,0,0,14.3,0.0014,0.22,0.0393,0.0018,27,15,1
2023-05-09,3,6.8,98,1015.9,,0,0,14.3,0.0013,0.22,0.0318,0.0011,31,19,1
2023-05-09,4,6.6,100,1015.9,,0,0,14.3,0.0012,0.22,0.0283,0.0017,31,19,1
2023-05-09,5,5.7,100,1016.1,,0,0,14.3,0.0013,0.22,0.0264,0.0013,28,17,1
2023-05-09,6,5.7,100,1016.1,0,0,0,14.3,0.0013,0.23,0.0279,0.0015,27,17,1
2023-05-09,7,7.9,96,1016.7,0.9,0,0,14.3,0.0012,0.23,0.0305,0.0028,29,22,1
2023-05-09,8,11.5,86,1017.1,1,0,0,14.6,0.0013,0.23,0.033,0.0025,18,,1
2023-05-09,9,15.3,75,1017.3,1,0,0,15.1,0.0015,0.23,0.0425,0.0026,22,15,1
2023-05-09,10,17.2,53,1016.9,1,0,0,14.9,0.0018,0.23,0.0456,0.0029,27,20,1
2023-05-09,11,18.4,48,1016.7,1,0,0,15.5,0.0021,0.22,0.0487,0.0034,25,15,1
2023-05-09,12,18.9,68,1016.3,1,0,0,15.3,0.0024,0.22,0.0646,0.0031,27,14,1
2023-05-09,13,19.6,54,1015.6,1,6,1,15.1,0.0022,0.19,0.0672,0.0035,31,11,1
2023-05-09,14,19.6,48,1014.7,1,4,0,14.7,0.002,0.18,0.0654,0.0032,22,9,1
2023-05-09,15,19.5,41,1014.3,1,7,0,14.7,0.0026,0.27,0.0751,0.0031,22,8,1
2023-05-09,16,19.2,41,1014,1,0,0,14.4,0.0028,0.29,0.0824,0.0038,31,10,1
2023-05-09,17,18.4,44,1013.8,1,0,0,14.5,0.0028,0.34,0.0856,0.0043,33,9,1
2023-05-09,18,17.3,50,1013.7,1,0,0,15.1,0.0026,0.32,0.0803,0.0042,42,15,1
2023-05-09,19,15.3,55,1014.1,0.7,0,0,14.9,0.0022,0.24,0.0726,0.0045,35,12,1
2023-05-09,20,13.2,70,1014.4,0,1,0,15,0.002,0.21,0.07,0.0035,34,10,1
2023-05-09,21,12,79,1014.8,,0,0,15.2,0.0018,0.21,0.0669,0.0026,35,9,1
2023-05-09,22,11.7,80,1015.2,,7,0,14.9,0.0016,0.22,0.0622,0.0025,27,11,1
2023-05-09,23,10.4,88,1015,,5,0,14.9,0.0015,0.22,0.0592,0.0026,26,11,1
2023-05-10,1,9.4,95,1015.5,,6,0,14.6,0.0015,0.22,0.0625,0.0023,30,15,1
2023-05-10,2,9.2,93,1014.9,,8,1,14.5,0.0014,0.22,0.0522,0.0023,29,17,1
2023-05-10,3,9,95,1014.7,,9,0,14.5,0.0014,0.22,0.0494,0.0025,25,15,1
2023-05-10,4,8.6,96,1014.6,,7,1,14.4,0.0015,0.22,0.0554,0.002,21,12,1
2023-05-10,5,8.1,97,1014.8,,6,0,14.4,0.0015,0.22,0.0449,0.0042,31,15,1
2023-05-10,6,7.5,97,1014.7,0,0,0,14.4,0.0015,0.23,0.0431,0.0036,28,14,1
2023-05-10,7,9.9,94,1015,0.7,0,0,14.5,0.0015,0.24,0.0363,0.0059,35,19,1
2023-05-10,8,14.2,77,1015.5,1,1,0,14.6,0.0016,0.24,0.0401,0.0047,32,20,1
2023-05-10,9,17.4,65,1015.6,1,0,0,15,0.0022,0.28,0.0549,0.0049,30,17,1
2023-05-10,10,19.2,57,1015.4,1,0,0,15.6,0.0031,0.31,0.0699,0.0069,44,22,1
2023-05-10,11,21.3,52,1015.2,1,0,0,15.5,0.0031,0.29,0.0735,0.0079,42,20,1
2023-05-10,12,22.6,47,1014.8,1,1,0,15.7,0.003,0.3,0.0775,0.0062,34,20,1
2023-05-10,13,22.8,43,1014.5,1,0,0,15.9,0.0029,0.31,0.079,0.0046,39,19,1
2023-05-10,14,23.4,53,1014.2,1,0,,16.1,0.003,0.32,0.0763,0.0042,42,19,1
2023-05-10,15,22.7,46,1013.8,1,0,,15.1,0.0026,0.3,0.0716,0.0039,42,23,1
2023-05-10,16,21.6,39,1013.4,1,3,0,15,0.0025,0.27,0.0688,0.0042,37,17,1
2023-05-10,17,20.8,42,1013.3,1,2,0,14.9,0.0024,0.28,0.0651,0.0039,34,10,1
2023-05-10,18,19.7,43,1013.3,1,5,0,14.6,0.0024,0.3,0.0661,0.0036,31,10,1
2023-05-10,19,17.5,52,1013.9,0.5,6,6,14.9,0.0022,0.29,0.0656,0.0038,37,22,1
2023-05-10,20,15.4,59,1014.7,0,6,0,15,0.0021,0.3,0.067,0.004,34,17,1
2023-05-10,21,13.2,70,1015.4,,4,0,15,0.0023,0.27,0.0691,0.0037,34,18,1
2023-05-10,22,11.7,80,1015.7,,6,0,15.2,0.0021,0.26,0.065,0.0033,28,16,1
2023-05-10,23,11.1,80,1015.6,,5,1,15.2,0.0019,0.26,0.0635,0.003,28,12,1
2023-05-11,1,9.9,81,1015.4,,4,0,15.1,0.0018,0.27,0.0653,0.0026,26,17,1
2023-05-11,2,10.2,82,1015.3,,5,0,14.8,0.0018,0.28,0.065,0.0026,29,12,1
2023-05-11,3,9.8,85,1015.3,,4,1,14.7,0.0018,0.29,0.0626,0.0025,33,12,1
2023-05-11,4,9.6,89,1015.4,,4,2,14.6,0.0017,0.29,0.0613,0.0023,24,10,1
2023-05-11,5,9.4,91,1015.6,,5,0,14.6,0.0016,0.3,0.0591,0.0024,24,16,1
2023-05-11,6,9,94,1015.9,0,3,0,14.6,0.0015,0.31,0.0556,0.0033,30,11,1
2023-05-11,7,11.8,84,1016.3,0.7,3,0,14.6,0.0015,0.32,0.0513,0.0032,33,15,1
2023-05-11,8,15.8,67,1016.8,1,3,0,14.8,0.0016,0.33,0.0536,0.0041,32,25,1
2023-05-11,9,18.9,56,1016.9,1,6,0,15,0.0019,0.32,0.0534,0.0039,38,25,1
2023-05-11,10,21.3,48,1017,1,6,0,15,0.0028,0.31,0.0607,0.0064,36,18,1
2023-05-11,11,21.3,47,1016.9,1,6,0,15.8,0.0027,0.28,0.0679,0.0057,36,17,1
2023-05-11,12,22.2,48,1016.7,1,7,0,16.3,0.0026,0.28,0.0738,0.0043,38,18,1
2023-05-11,13,21.1,56,1016.5,1,7,0,15.5,0.0024,0.28,0.0727,0.0042,30,13,1
2023-05-11,14,20.3,62,1016.4,1,7,2,17,0.0023,0.3,0.0703,0.0041,41,16,1
2023-05-11,15,21.2,61,1015.9,1,7,2,15.7,0.0024,0.29,0.0748,0.0049,33,20,1
2023-05-11,16,19.8,66,1015.5,0.7,8,1,16,0.0024,0.29,0.0782,0.0046,40,15,1
2023-05-11,17,19.2,61,1015.2,0.2,8,2,15.8,0.0024,0.3,0.0737,0.0072,36,19,1
2023-05-11,18,19.3,60,1014.9,0.7,5,2,14.9,0.0025,0.29,0.0736,0.0083,38,23,1
2023-05-11,19,17.3,69,1015.5,0.4,7,2,15,0.0025,0.28,0.0794,0.0051,36,21,1
2023-05-11,20,15.4,78,1016.1,0,5,5,15.2,0.0021,0.28,0.0723,0.005,39,22,1
2023-05-11,21,13.8,83,1016.8,,0,0,14.9,0.002,0.27,0.066,0.0056,40,25,1
2023-05-11,22,12.8,87,1017.1,,0,0,15.4,0.0018,0.27,0.062,0.0045,38,25,1
2023-05-11,23,12,90,1017,,0,0,15.6,0.0018,0.28,0.0578,0.0038,35,23,1
2023-05-12,1,11,94,1016.7,,6,4,15.5,0.0018,0.28,0.0585,0.0029,35,24,1
2023-05-12,2,10.8,96,1016.1,,5,5,15.3,0.0019,0.29,0.052,0.0032,37,25,1
2023-05-12,3,11.6,93,1015.8,,9,9,15.1,0.0018,0.29,0.0357,0.0044,36,25,1
2023-05-12,4,12.1,92,1015.7,,8,8,14.8,0.0019,0.28,0.0327,0.0047,36,27,1
2023-05-12,5,12.2,91,1015.1,,10,10,14.8,0.0019,0.26,0.0329,0.007,34,30,1
