date,time,temp,humidity,pressure,sunshine_hours,cloud_coverage,low_mid_cloud_coverage,sea_temp,so2,co,o3,no2,pm10,pm25,plant_idx
2024-06-05,9,20.9,79,19.5,0.7,9,0,19.6,0.0026,0.26,0.0551,0.0029,27,14,1
2024-06-05,10,19.6,83,18.9,0.4,9,0,19.6,0.0026,0.27,0.0552,0.003,32,16,1
2024-06-05,11,21.7,73,18.9,1,9,0,19.8,0.0026,0.27,0.0563,0.0028,78,21,1
2024-06-05,12,21.9,69,18.1,0.8,9,0,20.2,0.0026,0.28,0.0595,0.0035,67,18,1
2024-06-05,13,21.8,72,18.8,0,9,0,20,0.0027,0.28,0.0603,0.0049,54,16,1
2024-06-05,14,21.5,72,18.4,0,9,0,20.2,0.0027,0.27,0.0563,0.0043,36,17,1
2024-06-05,15,21.4,75,19,0,9,0,20.9,0.0027,0.27,0.0616,0.0033,32,12,1
2024-06-05,16,21.2,77,19.2,0.2,9,0,20.8,0.0027,0.28,0.0605,0.0038,36,17,1
2024-06-05,17,20.1,80,18.8,0,9,0,20.5,0.0026,0.27,0.0586,0.0034,25,15,1
2024-06-05,18,19.5,76,17.2,0,9,0,20.3,0.0027,0.27,0.057,0.004,25,12,1
2024-06-05,19,17.5,89,17.7,0,9,7,19.8,0.0027,0.27,0.057,0.0026,25,14,1
2024-06-05,20,17.1,85,16.5,0,10,9,19.6,0.0026,0.28,0.0553,0.003,23,14,1
2024-06-05,21,17.1,86,16.7,,10,10,19.6,0.0027,0.27,0.0502,0.0028,22,10,1
2024-06-05,22,17.3,85,16.7,,10,8,19.5,0.0025,0.27,0.0425,0.003,23,13,1
2024-06-05,23,16.8,88,16.7,,9,9,19.6,0.0026,0.27,0.036,0.003,18,11,1
2024-06-06,1,16.9,92,17.6,,10,9,19.6,0.0026,0.27,0.0323,0.0028,22,9,1
2024-06-06,2,17,94,18.2,,8,8,19.5,0.0026,0.27,0.0305,0.0027,22,14,1
2024-06-06,3,17.4,95,18.8,,9,0,20,0.0024,0.27,0.0298,0.0028,23,11,1
2024-06-06,4,17.4,96,19,,9,9,20.2,0.0025,0.27,0.0269,0.0029,22,11,1
2024-06-06,5,17.2,97,19,,8,1,20.3,0.0025,0.28,0.0272,0.0034,21,11,1
2024-06-06,6,17.4,97,19.2,0,9,0,20.3,0.0026,0.28,0.023,0.0077,21,15,1
2024-06-06,7,17.8,97,19.7,0,10,10,19.7,0.0026,0.26,0.0316,0.0063,26,18,1
2024-06-06,8,18.2,96,20,0,10,10,19.7,0.0026,0.25,0.0371,0.0046,21,9,1
2024-06-06,9,19.4,90,20.2,0,9,3,19.5,0.0026,0.25,0.0451,0.0047,28,8,1
2024-06-06,10,21.5,77,19.6,0.4,7,0,19.9,0.0025,0.24,0.0482,0.0046,45,9,1
2024-06-06,11,24.2,67,20.1,1,7,0,19.5,0.0026,0.25,0.0488,0.0045,36,7,1
2024-06-06,12,25.9,57,19,1,7,0,19.9,0.0027,0.25,0.0501,0.0037,33,6,1
2024-06-06,13,23,62,17.4,0.8,9,2,20.1,0.0027,0.25,0.0533,0.0035,23,9,1
2024-06-06,14,24.5,60,18.4,0.9,5,5,20.9,0.0028,0.25,0.0561,0.0035,17,7,1
2024-06-06,15,25.6,58,19,1,3,3,21.4,0.0027,0.25,0.0557,0.0032,25,9,1
2024-06-06,16,23.4,63,18.1,1,3,3,21,0.0029,0.25,0.0559,0.0033,15,7,1
2024-06-06,17,22.7,65,17.8,1,2,2,20.6,0.0029,0.26,0.0549,0.0032,16,10,1
2024-06-06,18,22.5,66,17.9,1,3,3,20.6,0.0029,0.25,0.0552,0.0032,20,13,1
2024-06-06,19,19.5,77,17.4,1,0,0,20.3,0.0028,0.26,0.0547,0.0028,24,12,1
2024-06-06,20,18.6,77,16.4,0.4,6,0,19.7,0.0027,0.26,0.0543,0.0029,19,12,1
2024-06-06,21,18.2,80,16.6,,6,6,19.5,0.0027,0.27,0.0471,0.0047,16,11,1
2024-06-06,22,17.8,83,16.8,,7,4,19.5,0.0024,0.27,0.0441,0.0033,21,14,1
2024-06-06,23,18,84,17.3,,7,2,19.5,0.0026,0.27,0.039,0.0034,24,11,1
2024-06-07,1,17.2,87,17,,9,2,19.5,0.0026,0.28,0.0326,0.0034,21,12,1
2024-06-07,2,17.6,83,16.6,,10,9,19.7,0.0026,0.27,0.0353,0.003,20,13,1
2024-06-07,3,18.1,76,15.7,,10,10,19.5,0.0026,0.28,0.0322,0.0031,21,12,1
2024-06-07,4,17.9,76,15.6,,10,10,20.1,0.0025,0.28,0.0312,0.003,15,11,1
2024-06-07,5,17.9,83,16.9,,10,10,20.3,0.0025,0.27,0.034,0.003,22,12,1
2024-06-07,6,18.4,81,17,0,8,8,20.6,0.0026,0.28,0.0314,0.0033,24,14,1
2024-06-07,7,19.2,79,17.5,0.1,6,6,20.6,0.0025,0.28,0.0296,0.0035,26,15,1
2024-06-07,8,20,74,17.3,0.6,10,4,20.7,0.0027,0.28,0.0354,0.0048,29,15,1
2024-06-07,9,21.6,68,17.5,0.3,10,6,19.6,0.0036,0.28,0.0444,0.0068,60,19,1
2024-06-07,10,20.6,77,18.6,0,10,9,20,0.0033,0.28,0.0494,0.0056,55,24,1
2024-06-07,11,22.7,73,20.1,0.2,9,9,19.7,0.0032,0.3,0.053,0.0081,95,32,1
2024-06-07,12,23.2,71,20.1,0.5,9,9,19.8,0.0038,0.28,0.058,0.0056,46,28,1
2024-06-07,13,22.6,66,18.1,0.1,10,9,20.4,0.0039,0.26,0.0572,0.0037,40,23,1
2024-06-07,14,22.8,68,18.8,0,10,9,20.8,0.0039,0.25,0.057,0.0033,37,12,1
2024-06-07,15,21.3,71,17.9,0,10,9,20.6,0.004,0.25,0.0562,0.0036,33,12,1
2024-06-07,16,20.8,78,19.1,0,10,9,20.5,0.0037,0.25,0.0566,0.0031,43,12,1
2024-06-07,17,20.1,75,17.6,0,10,9,20.4,0.0043,0.25,0.0551,0.003,43,12,1
2024-06-07,18,20.1,75,17.6,0,10,9,20,0.004,0.25,0.0567,0.0027,52,12,1
2024-06-07,19,19,80,17.5,0,10,9,19.5,0.004,0.26,0.056,0.0037,28,9,1
2024-06-07,20,18.5,84,17.8,0,10,6,19.4,0.0049,0.25,0.0539,0.0029,19,13,1
2024-06-07,21,18.7,83,17.8,,10,8,19.4,0.005,0.25,0.0539,0.0026,22,11,1
2024-06-07,22,18.4,88,18.5,,10,7,19.5,0.0042,0.25,0.0513,0.0046,22,10,1
2024-06-07,23,18.5,93,19.7,,10,7,19.4,0.0033,0.26,0.0527,0.0022,24,8,1
2024-06-08,1,18.6,91,19.4,,9,9,19.7,0.003,0.26,0.0463,0.0023,14,11,1
2024-06-08,2,18.2,94,19.6,,10,8,19.6,0.0032,0.25,0.0461,0.0024,18,7,1
2024-06-08,3,18.5,95,20.1,,10,8,20.1,0.0032,0.26,0.0468,0.004,21,10,1
2024-06-08,4,18.7,95,20.4,,10,8,20.4,0.0032,0.26,0.0465,0.0043,18,14,1
2024-06-08,5,18.6,94,20.1,,10,9,20.5,0.0032,0.26,0.047,0.0026,22,13,1
2024-06-08,6,18.6,95,20.2,0,10,7,20.2,0.003,0.26,0.0455,0.0025,26,16,1
2024-06-08,7,18.6,96,20.5,0,10,9,19.7,0.0029,0.26,0.0438,0.0024,28,13,1
2024-06-08,8,19,97,21.3,0,10,10,19.6,0.0025,0.26,0.0426,0.0026,21,13,1
2024-06-08,9,19.5,92,20.8,0,10,10,19.8,0.0025,0.26,0.0415,0.0029,22,15,1
2024-06-08,10,20.6,91,22,0,10,10,19.6,0.0026,0.25,0.0408,0.0034,31,14,1
2024-06-08,11,21.3,88,22.2,0,9,9,19.8,0.0024,0.25,0.041,0.0033,19,9,1
2024-06-08,12,22.9,80,22.2,0.2,8,8,19.8,0.0024,0.25,0.043,0.0028,12,9,1
2024-06-08,13,24.6,74,22.8,0.9,6,6,19.8,0.0026,0.25,0.0431,0.0022,10,5,1
2024-06-08,14,24.7,71,22,0.9,8,3,20.5,0.0027,0.25,0.041,0.0065,8,1,1
2024-06-08,15,24.5,72,22.1,1,6,0,20.6,0.0026,0.25,0.042,0.0068,6,3,1
2024-06-08,16,22.9,77,21.4,1,8,0,20.4,0.0028,0.25,0.0422,0.0085,4,4,1
2024-06-08,17,23.5,77,22.2,0.8,7,0,20.4,0.0027,0.25,0.0461,0.0049,11,4,1
2024-06-08,18,22.1,82,21.7,0.7,6,0,20.3,0.0027,0.25,0.0431,0.0044,10,5,1
2024-06-08,19,20,91,21.2,0.4,8,0,19.6,0.0026,0.25,0.0406,0.0025,8,2,1
2024-06-08,20,19.3,94,21,0,8,4,19.4,0.0026,0.25,0.0394,0.0026,9,1,1
2024-06-08,21,19.2,95,21,,8,0,19.4,0.0027,0.24,0.0366,0.0026,8,1,1
2024-06-08,22,19.4,95,21.3,,10,6,19.4,0.0026,0.25,0.0307,0.0028,6,2,1
2024-06-08,23,19.4,94,21.2,,9,5,19.4,0.0026,0.25,0.026,0.0036,5,1,1
2024-06-09,1,19.1,97,21.4,,9,6,19.5,0.0025,0.27,0.0273,0.0051,8,3,1
2024-06-09,2,19.2,98,21.7,,10,10,19.4,0.0027,0.27,0.0286,0.0042,9,4,1
2024-06-09,3,18.9,98,21.3,,10,10,20.1,0.0026,0.29,0.0219,0.0041,7,5,1
2024-06-09,4,18.8,98,21.2,,10,7,20.3,0.0025,0.3,0.0225,0.0044,12,5,1
2024-06-09,5,18.7,99,21.3,,10,10,20.7,0.0026,0.28,0.0269,0.0038,11,6,1
2024-06-09,6,18.4,98,20.6,0,9,0,20.5,0.0024,0.28,0.0261,0.0034,14,5,1
2024-06-09,7,19.3,98,21.8,0,8,0,21,0.0024,0.29,0.0278,0.0036,12,7,1
2024-06-09,8,21.5,90,22.9,0.8,9,0,20.4,0.0024,0.28,0.0308,0.0033,14,7,1
2024-06-09,9,20.8,86,21,0.3,10,2,19.6,0.0025,0.29,0.0343,0.003,44,10,1
2024-06-09,10,22.4,82,22.1,0.4,9,0,20,0.0027,0.31,0.0385,0.0031,10,6,1
2024-06-09,11,22.3,83,22.2,0.3,8,0,19.7,0.0025,0.29,0.0397,0.0031,13,6,1
2024-06-09,12,23.7,76,22.2,1,9,0,19.8,0.0025,0.28,0.0425,0.0035,15,6,1
2024-06-09,13,22,84,22.1,0.5,10,10,20.3,0.0028,0.3,0.0468,0.0029,8,7,1
2024-06-09,14,23.1,81,22.8,0.3,9,0,21,0.0028,0.29,0.0473,0.0027,15,6,1
2024-06-09,15,23.4,82,23.5,0.8,6,0,21.1,0.0028,0.29,0.0475,0.0026,9,3,1
2024-06-09,16,23.2,73,20.6,1,10,10,20.7,0.0025,0.28,0.0487,0.0026,12,3,1
2024-06-09,17,23,79,22.1,1,0,0,20.9,0.0024,0.28,0.0494,0.0025,14,6,1
2024-06-09,18,21.8,80,20.8,1,0,0,20.6,0.0024,0.27,0.0508,0.0026,16,5,1
2024-06-09,19,20.3,86,20.4,1,0,0,20.3,0.0024,0.25,0.0477,0.0028,17,5,1
2024-06-09,20,19.1,91,20,0.5,0,0,20,0.0024,0.25,0.0473,0.0025,18,7,1
2024-06-09,21,19.8,88,20.2,,0,0,19.6,0.0023,0.26,0.0475,0.0022,16,9,1
2024-06-09,22,20.1,85,19.9,,6,0,19.2,0.0024,0.26,0.0469,0.0026,18,9,1
2024-06-09,23,20.2,72,16.9,,2,0,19.1,0.0023,0.26,0.0422,0.0036,24,9,1
